Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type,Latitude,Longitude
INACTIVE,IC,STARCRAFT,2014,SILVER,Diesel,N,O'HARE-MIDWAY LIMOUSINE SERVICE INC # 2,CHICAGO,IL,60640,none,none,12023Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
RESERVED,GILLIG,TRANSIT,2015,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,20613Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
RESERVED,GILLIG,TRANSIT,2015,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,20606Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,ALEXDER DENNIS LTD,E400H,2014,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,19628Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,16786Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,16777Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHTLINER,X LINE SHUTTLE,2000,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,13564Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHTLINER,TROLLEY,1997,WHITE,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,20235Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,INTL,CARRYALL,1997,WHITE,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,1000012Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,MERCEDES,SPRINTER,2015,WHITE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126,none,none,5646Ambulance,Ambulance,41.8991,-87.9403
ACTIVE,MERCEDES,SPRINTER,2012,YELLOW/BLUE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126,none,none,5245Ambulance,Ambulance,41.8991,-87.9403
INACTIVE,CHAMPION,TROLLEY,2000,ORANGE,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,17290Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHTLINER,GLAVAL LEGACY,2015,BLACK,Diesel,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602,none,none,10713Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,16779Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHLINE,TROLLEY,2008,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,9035Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHLINE,TROLLEY,2007,RED/CREAM,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,96605Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,,,1998,RED/WHITE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,175253Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,16781Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,CADILLAC,ESCALADE ESV,2024,BLACK,Diesel,N,ANLONG KE,CHICAGO,IL,60608,none,none,9309Livery,Livery,41.8781,-87.6298
INACTIVE,MCI,4505,2007,BLACK/WHITE/RED/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,19156Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,16780Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,,,2006,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,23341Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,GILLIG,TRANSIT,2015,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,20603Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,,,2006,YELLOW/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,23327Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHLINE,TROLLEY,2002,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,17871Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHTLINER,TROLLEY,2002,RED/GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,19769Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,DOUBLE SHUFLE,TROLLEY,2004,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,18262Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHLINE,M2 106,2016,BLACK,Diesel,N,JKS LIMOUSINES LLC.,CHICAGO,IL,60602,none,none,13009Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHTLINER,G40M2,2015,WHITE,Diesel,N,"K I S, INC.",CHICAGO,IL,60625,none,none,14071Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,CHAMPION,TROLLEY,2001,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,1000006Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,ALEXDER DENNIS LTD,E400H,2014,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,19626Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHLINE,TROLLEY,1998,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,17869Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,CHAMPION,TROLLEY,1999,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,14356Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,MCI,D4505,2006,BLACK/WHITE/RED/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,19163Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,MERCEDES,SPRINTER,2012,WHITE/BLUE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126,none,none,5298Ambulance,Ambulance,41.8991,-87.9403
INACTIVE,LEYLAND,OLYMPIAN,1988,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,17868Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,16782Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,GILLIG,TRANSIT,2015,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,20605Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
RESERVED,ALEXDER DENNIS LTD,E400H,2014,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,19627Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,ISUZU,CARRYALL,1986,MAROON,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,13565Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,16778Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,MCI,102C3,1992,RED/WHITE/BLUE,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,1007Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,DOUBLE SHUFLE,TROLLEY,2004,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,18261Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,16784Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,FREIGHLINE,X LINE SHUTTLE,2002,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,11399Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,MERCEDES,SPRINTER,2012,WHITE/ORANGE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126,none,none,5557Ambulance,Ambulance,41.8991,-87.9403
INACTIVE,THOMAS,TROLLEY,2005,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,17802Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,CADILLAC,ESCALADE ESV,2024,BLACK,Diesel,N,FRARS INC,CHICAGO,IL,60645,none,none,7224Livery,Livery,41.8781,-87.6298
INACTIVE,FREIGHLINE,X LINE SHUTTLE,2000,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,1000010Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,SPEC-CONSTED,TROLLEY,2014,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,16904Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,ALEXANDER DENNIS LTD,ENVIRO 400,2013,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,16776Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,LEYLAND,OLYMPIAN,1988,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,17870Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,MERCEDES,SPRINTER,2012,RED/WHITE,Diesel,N,"SUPERIOR AIR-GROUND AMBULANCE SERVICE, INC.",ELMHURST,IL,60126,none,none,4882Ambulance,Ambulance,41.8991,-87.9403
INACTIVE,THOMAS,TROLLEY,2005,GREEN,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,16002Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,CHAMPION,TROLLEY,1999,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,1000007Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,CHEVROLET,SUBURBAN,2024,BLACK,Diesel,N,NURIA ENTERPRISE INC,CHICAGO,IL,60645,none,none,7848Livery,Livery,41.8781,-87.6298
INACTIVE,FREIGHTLINER,TROLLEY,1999,RED,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,16903Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
RESERVED,ALEXANDER DENNIS LTD,ENVIRO 400,2013,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,16785Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,LEYLAND,OLYMPIAN,1988,BURGUNDY,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,17765Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
RESERVED,GILLIG,TRANSIT,2015,MAROON,Diesel,N,CHICAGO GRAY LINE LTD,CHICAGO,IL,60609,none,none,20604Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,CHAMPION,TROLLEY,1993,ORANGE,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,1000003Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
INACTIVE,ISUZU,CARRYALL,1986,MAROON,Diesel,N,SCT USA INC,CHICAGO,IL,60630,none,none,1000008Charter Sightseeing,Charter Sightseeing,41.8781,-87.6298
ACTIVE,TESLA,Y,2021,BLACK,Electric,N,RIZ LIMO TRANSPORTATION CO.,CHICAGO,IL,60634,none,none,9067Livery,Livery,41.8781,-87.6298
SURRENDER,TESLA,Y,2020,GREEN,Electric,N,SCORPIO INC.,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3861Taxi,Taxi,41.8781,-87.6298
ACTIVE,KIA,NIRO,2023,DARK GREEN,Electric,N,TEZ CAB CO,CHICAGO,IL,60641,Independent1,Owner-Operator,1358Taxi,Taxi,41.8781,-87.6298
VIOLATION,TUK TUK,L5 LIMO GT,2018,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654,none,none,9872Low Speed Electric,Low Speed Electric,41.8781,-87.6298
ACTIVE,MAINSTREET,SMASHCAB,2008,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642,none,none,126Pedicab,Pedicab,41.8781,-87.6298
VIOLATION,TUK TUK,L5 LIMO GT,2018,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654,none,none,9873Low Speed Electric,Low Speed Electric,41.8781,-87.6298
FORECLOSURE,TESLA,MODEL 3,2021,GREEN,Electric,N,"NICKI & EMMY, INC.",CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4512Taxi,Taxi,41.8781,-87.6298
VIOLATION,TUK TUK,L5 LIMO GT,2018,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654,none,none,9876Low Speed Electric,Low Speed Electric,41.8781,-87.6298
VIOLATION,TUK TUK,L5 LIMO GT,2018,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654,none,none,9875Low Speed Electric,Low Speed Electric,41.8781,-87.6298
VIOLATION,TESLA,Y,2023,BLACK,Electric,N,CLEARPATH MOBILITY LLC,CHICAGO,IL,60615,none,none,7560Livery,Livery,41.8781,-87.6298
ACTIVE,LUCID,AIR TOURING,2023,BLACK,Electric,N,ECO ELITE LIMOUSINE LLC,CHICAGO,IL,60614,none,none,8730Livery,Livery,41.8781,-87.6298
VIOLATION,POLARIS,GEM E6,2019,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615,none,none,7565Livery,Livery,41.8781,-87.6298
FORECLOSURE,TESLA,MODEL 3,2021,GREEN,Electric,N,NICKI INC.,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1032Taxi,Taxi,41.8781,-87.6298
VIOLATION,TESLA,Y,2022,GREEN,Electric,N,NICKI INC.,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",2642Taxi,Taxi,41.8781,-87.6298
SURRENDER,TESLA,Y,2020,GREEN,Electric,N,SCORPIO INC.,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4083Taxi,Taxi,41.8781,-87.6298
ACTIVE,MAINSTREET,SMASHCAB,2008,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642,none,none,128Pedicab,Pedicab,41.8781,-87.6298
VIOLATION,POLARIS,GEM E6,2019,WHITE,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615,none,none,7699Livery,Livery,41.8781,-87.6298
ACTIVE,TESLA,MODEL Y,2022,BLACK,Electric,N,NUR MOTORS LLC,CHICAGO,IL,60613,none,none,8011Livery,Livery,41.8781,-87.6298
VIOLATION,POLARIS,GEM E6,2019,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615,none,none,7461Livery,Livery,41.8781,-87.6298
ACTIVE,BMW,750LI,2023,SILVER,Electric,N,ARDA INC.,CHICAGO,IL,60641,none,none,7763Livery,Livery,41.8781,-87.6298
ACTIVE,CADILLAC,LYRIQ,2024,BLACK,Electric,N,WHERE 2 LIMOUSINE LIMITED,CHICAGO,IL,60645,none,none,8647Livery,Livery,41.8781,-87.6298
ACTIVE,TESLA,Y,2021,BLACK,Electric,N,SUFIYAN I INC,CHICAGO,IL,60634,none,Owner Manager,8321Livery,Livery,41.8781,-87.6298
VIOLATION,TUK TUK,L5 LIMO GT,2018,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654,none,none,9874Low Speed Electric,Low Speed Electric,41.8781,-87.6298
ACTIVE,MAINSTREET,SMASHCAB,2008,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642,none,none,125Pedicab,Pedicab,41.8781,-87.6298
ACTIVE,MAINSTREET,BOARDWALK,2008,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642,none,none,124Pedicab,Pedicab,41.8781,-87.6298
VIOLATION,POLARIS,GEM E6,2019,BLACK,Electric,N,SHEP & COMPANY LLC,CHICAGO,IL,60615,none,none,7730Livery,Livery,41.8781,-87.6298
ACTIVE,PRECISION,PP6,2018,BLACK,Electric,N,"AUSTIN PEDICAB COMPANY, LLC",CHICAGO,IL,60642,none,none,120Pedicab,Pedicab,41.8781,-87.6298
ACTIVE,TESLA,Y,2021,BLACK,Electric,N,SIKDER IMAM,CHICAGO,IL,60659,none,none,9695Livery,Livery,41.8781,-87.6298
VIOLATION,TUK TUK,L5 LIMO GT,2018,WHITE,Electric,N,TUK TUK CHICAGO LLC,CHICAGO,IL,60654,none,none,9871Low Speed Electric,Low Speed Electric,41.8781,-87.6298
VIOLATION,TOYOTA,BZ4X,2023,WHITE,Electric,N,CHICAGO MEDALLION FOUR LLC.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,4659Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2017,WHITE,Flex Fuel,N,AMC CAB CORP.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,4595Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,GRAND CARAVAN,2017,WHITE,Flex Fuel,Y,ELSTON FOUR LLC,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,4540Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2013,WHITE,Flex Fuel,N,1759 INC.,CHICAGO,IL,60659,DIS-AFFILIATED,Owner Manager,1759Taxi,Taxi,41.8781,-87.6298
REVOKED,DODGE,GRAND CARAVAN,2013,WHITE,Flex Fuel,N,SHAZIF CAB CORP.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,6897Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,CROWN VICTORIA,2011,WHITE,Flex Fuel,N,THOMAS A. ZUMMO,CHICAGO,IL,60608,DIS-AFFILIATED,Owner Manager,5774Taxi,Taxi,41.8781,-87.6298
ACTIVE,DODGE,GRAND CARAVAN,2017,YELLOW,Flex Fuel,Y,FANTASTIC TAXI INC,CHICAGO,IL,60641,Yellow Cab Association,Owner Manager,5993Taxi,Taxi,41.8781,-87.6298
ACTIVE,FORD,ESCAPE,2012,WHITE/BLACK/STRIPES,Flex Fuel,N,ADE CROWN INC,CHICAGO,IL,60628,Independent1,Owner-Operator,6128Taxi,Taxi,41.8781,-87.6298
ACTIVE,DODGE,GRAND CARAVAN,2015,WHITE,Flex Fuel,Y,SALMA & YOUSEF CAB INC.,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,6761Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2013,WHITE,Flex Fuel,Y,ARYA RIDE INC.,CHICAGO,IL,60625,DIS-AFFILIATED,Owner Manager,2518Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,CROWN VICTORIA,2009,WHITE,Flex Fuel,N,C & D CAB CO,CHICAGO,IL,60619,EXPIRED AFFILIATION,Owner Manager,3086Taxi,Taxi,41.8781,-87.6298
ACTIVE,TOYOTA,SIENNA,2023,WHITE,Flex Fuel,Y,G.G. TRANSIT CORP.,CHICAGO,IL,60656,Flash Cab Co,Owner-Operator,2780Taxi,Taxi,41.8781,-87.6298
SURRENDER,DODGE,GRAND CARAVAN,2017,WHITE,Flex Fuel,Y,BESSIES CAB CORP,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,3251Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2014,WHITE,Flex Fuel,Y,TORIA INC.,CHICAGO,IL,60625,DIS-AFFILIATED,Owner Manager,6507Taxi,Taxi,41.8781,-87.6298
ACTIVE,DODGE,CARAVAN,2016,BLUE/WHITE,Flex Fuel,Y,MCCAB XXIII CORP.,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",138Taxi,Taxi,41.8781,-87.6298
ACTIVE,DODGE,CARAVAN,2013,WHITE,Flex Fuel,N,"LEMPIRA, INC.",CHICAGO,IL,60659,City Service Taxi Association,Owner-Operator,4175Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,GRAND CARAVAN,2013,WHITE,Flex Fuel,Y,SHAZIF CAB CORP.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,6898Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2014,WHITE,Flex Fuel,Y,SPHAN RIDE INC.,CHICAGO,IL,60625,DIS-AFFILIATED,Owner Manager,2711Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,GRAND CARAVAN,2012,BLUE,Flex Fuel,Y,PERSISTENCE TAXI LLC,CHICAGO,IL,60630,NORTHSTAR AFFILIATION,Star North Management LLC,5402Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2012,WHITE,Flex Fuel,N,MEDALLION FUNDING CHICAGO CORP IV,CHICAGO,IL,60630,DIS-AFFILIATED,Owner Manager,739Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2012,WHITE,Flex Fuel,N,4260 CAB CORPORATION,CHICAGO,IL,60625,DIS-AFFILIATED,Owner Manager,4260Taxi,Taxi,41.8781,-87.6298
SURRENDER,TOYOTA,SIENNA,2015,WHITE,Flex Fuel,N,OKUNDAYE AND SONS INC.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,5029Taxi,Taxi,41.8781,-87.6298
VIOLATION,CHEVROLET,HHR,2011,WHITE,Flex Fuel,N,YAYE INC.,CHICAGO,IL,60630,DIS-AFFILIATED,Owner-Operator,5868Taxi,Taxi,41.8781,-87.6298
FORECLOSURE,DODGE,CARAVAN,2016,GREEN,Flex Fuel,Y,TERRA TAXI TWO CORP,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5244Taxi,Taxi,41.8781,-87.6298
SURRENDER,DODGE,GRAND CARAVAN,2016,GREEN,Flex Fuel,Y,NECT 2 INC.,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",5039Taxi,Taxi,41.8781,-87.6298
SURRENDER,DODGE,GRAND CARAVAN,2010,WHITE,Flex Fuel,N,AVENUE TRANSPORTATION INC,CHICAGO,IL,60656,Flash Cab Co,Owner Manager,2403Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,ESCAPE,2012,WHITE,Flex Fuel,N,ALEX K OWOYEMI,CHICAGO,IL,60616,DIS-AFFILIATED,Owner-Operator,4939Taxi,Taxi,41.8781,-87.6298
VIOLATION,VPG,MV-1,2014,WHITE,Flex Fuel,Y,NOBLE CAB CO,CHICAGO,IL,60656,Flash Cab Co,Chicago Taxicab Management Inc.,3405Taxi,Taxi,41.8781,-87.6298
VIOLATION,CHRYSLER,TOWN AND COUNTRY,2013,YELLOW,Flex Fuel,N,OKUNDAYE AND SONS INC.,CHICAGO,IL,60641,Yellow Cab Association,Owner Manager,5448Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2012,BLUE,Flex Fuel,Y,PERSISTENCE TAXI LLC,CHICAGO,IL,60630,NORTHSTAR AFFILIATION,Star North Management LLC,2206Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,GRAND CARAVAN,2016,WHITE,Flex Fuel,Y,CHICAGO MEDALLION THREE LLC.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,4480Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2016,WHITE,Flex Fuel,Y,AMERICAN ROCKIN BABY INC,CHICAGO,IL,60656,DIS-AFFILIATED,Owner-Operator,3703Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,GRAND CARAVAN,2014,WHITE,Flex Fuel,Y,LMBK HACKING CHICAGO CORP.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,6892Taxi,Taxi,41.8781,-87.6298
SURRENDER,DODGE,CARAVAN,2016,BLUE/WHITE,Flex Fuel,Y,MCCAB XXIII CORP.,CHICAGO,IL,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc.",353Taxi,Taxi,41.8781,-87.6298
VIOLATION,FORD,CROWN VICTORIA,2009,WHITE,Flex Fuel,N,GAITHER CAB CO,CHICAGO,IL,60619,EXPIRED AFFILIATION,Owner Manager,3252Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2013,WHITE,Flex Fuel,N,BUCKINGHAM CAB CO.,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,5492Taxi,Taxi,41.8781,-87.6298
SURRENDER,DODGE,CARAVAN,2010,GREEN,Flex Fuel,Y,LIBRA TAXI INC,CHICAGO,IL,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",537Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2017,WHITE,Flex Fuel,Y,RIVERSIDE CAB CORP,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,1257Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2010,WHITE,Flex Fuel,Y,ROBE TAXI CORP,CHICAGO,IL,60641,DIS-AFFILIATED,Owner Manager,1146Taxi,Taxi,41.8781,-87.6298
VIOLATION,DODGE,CARAVAN,2016,WHITE,Flex Fuel,Y,ANDREW AND STEVEN CAB CORP.,CHICAGO,IL,60656,DIS-AFFILIATED,Owner Manager,3870Taxi,Taxi,41.8781,-87.6298
REVOKED,TOYOTA,SCION,2015,WHITE,Flex Fuel,N,CUNNINGHAM CAB CORP,CHICAGO,IL,60630,DIS-AFFILIATED,Owner Manager,1968Taxi,Taxi,41.8781,-87.6298
